appid,name,release_date,is_free,type,genres,price_overview
331720,Survivor Squad: Gauntlets,"16 Nov, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 560000, 'final': 560000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 5,600'}"
331750,Disney•Pixar WALL-E,"24 Feb, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}]","{'currency': 'KRW', 'initial': 2150000, 'final': 2150000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 21,500'}"
331760,Supreme League of Patriots,"29 Jan, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 650000, 'final': 650000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 6,500'}"
331790,Data Hacker: Reboot,"17 Apr, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'KRW', 'initial': 110000, 'final': 110000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 1,100'}"
331870,AER Memories of Old,2017 年 10 月 25 日,False,game,"[{'id': '25', 'description': '冒险'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 9900, 'final': 9900, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 99.00'}"
331880,Truck Mechanic Simulator 2015,2015 年 5 月 1 日,False,game,"[{'id': '4', 'description': '休闲'}, {'id': '28', 'description': '模拟'}]","{'currency': 'HKD', 'initial': 7499, 'final': 749, 'discount_percent': 90, 'initial_formatted': 'HK$ 74.99', 'final_formatted': 'HK$ 7.49'}"
331120,Passing Pineview Forest,"21 Nov, 2014",True,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]",
331190,Master Spy,"8 Sep, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 1050000, 'final': 1050000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 10,500'}"
331200,Grass Simulator,"1 Apr, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}]","{'currency': 'KRW', 'initial': 560000, 'final': 560000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 5,600'}"
331210,"Bolt Riley, A Reggae Adventure","8 Feb, 2018",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 550000, 'final': 550000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 5,500'}"
331220,Thief Town,"4 Dec, 2014",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 850000, 'final': 850000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 8,500'}"
331290,Miko Gakkou: Second Year,"13 Nov, 2014",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 670000, 'final': 670000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 6,700'}"
331340,Tulpa,"29 Jan, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 330000, 'final': 330000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 3,300'}"
331370,Dauntless,"5 Dec, 2024",True,game,"[{'id': '1', 'description': 'Action'}, {'id': '37', 'description': 'Free To Play'}]",
331390,Winged Sakura: Mindy's Arc,"7 Nov, 2014",False,game,"[{'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 1100000, 'final': 1100000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 11,000'}"
331400,Luna: Shattered Hearts: Episode 1,"24 Nov, 2014",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'KRW', 'initial': 340000, 'final': 340000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 3,400'}"
331430,Toby's Island,"15 Sep, 2023",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 1050000, 'final': 1050000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 10,500'}"
331440,bit Dungeon II,"15 Dec, 2014",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'KRW', 'initial': 440000, 'final': 440000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 4,400'}"
331450,Disney•Pixar Finding Nemo,"24 Feb, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}]","{'currency': 'KRW', 'initial': 1100000, 'final': 1100000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 11,000'}"
331460,ROOMS: The Toymaker's Mansion,"1 May, 2015",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}]","{'currency': 'KRW', 'initial': 790000, 'final': 790000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 7,900'}"
331470,Everlasting Summer,"19 Nov, 2014",True,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}, {'id': '23', 'description': 'Indie'}, {'id': '37', 'description': 'Free To Play'}]",
330990,Demon Hunter: Chronicles from Beyond,"4 Dec, 2014",False,game,"[{'id': '25', 'description': 'Adventure'}, {'id': '4', 'description': 'Casual'}]","{'currency': 'KRW', 'initial': 1650000, 'final': 1650000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 16,500'}"
330660,Luna's Wandering Stars,2015 年 5 月 15 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}, {'id': '28', 'description': '模拟'}]","{'currency': 'HKD', 'initial': 6600, 'final': 6600, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 66.00'}"
330670,DiscStorm,2015 年 8 月 20 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 8800, 'final': 8800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 88.00'}"
330680,Solar Struggle,2014 年 11 月 18 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 4800, 'final': 4800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 48.00'}"
329620,Across the Rhine,2014 年 11 月 6 日,False,game,"[{'id': '2', 'description': '策略'}]","{'currency': 'HKD', 'initial': 5800, 'final': 5800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 58.00'}"
329630,Command HQ,2014 年 11 月 6 日,False,game,"[{'id': '2', 'description': '策略'}]","{'currency': 'HKD', 'initial': 5800, 'final': 5800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 58.00'}"
329650,NAM,2014 年 11 月 6 日,False,game,"[{'id': '1', 'description': '动作'}]","{'currency': 'HKD', 'initial': 5800, 'final': 1450, 'discount_percent': 75, 'initial_formatted': 'HK$ 58.00', 'final_formatted': 'HK$ 14.50'}"
329670,Silent Service 2,2014 年 11 月 6 日,False,game,"[{'id': '28', 'description': '模拟'}]","{'currency': 'HKD', 'initial': 5800, 'final': 5800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 58.00'}"
329680,Task Force 1942: Surface Naval Action in the South Pacific,2014 年 11 月 6 日,False,game,"[{'id': '28', 'description': '模拟'}]","{'currency': 'HKD', 'initial': 5800, 'final': 5800, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 58.00'}"
329690,BasketBelle,2014 年 12 月 9 日,False,game,"[{'id': '25', 'description': '冒险'}, {'id': '23', 'description': '独立'}, {'id': '18', 'description': '体育'}]","{'currency': 'HKD', 'initial': 3300, 'final': 3300, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 33.00'}"
330020,Children of Morta,"3 Sep, 2019",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '3', 'description': 'RPG'}]","{'currency': 'CAD', 'initial': 2899, 'final': 2899, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'CDN$ 28.99'}"
329190,Volo Airsport,2014 年 12 月 4 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}, {'id': '28', 'description': '模拟'}, {'id': '18', 'description': '体育'}, {'id': '70', 'description': '抢先体验'}]","{'currency': 'HKD', 'initial': 600, 'final': 600, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 6.00'}"
329200,Astray,2015 年 2 月 3 日,False,game,"[{'id': '25', 'description': '冒险'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 4600, 'final': 4600, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 46.00'}"
329240,The Weaponographist,2015 年 4 月 29 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}, {'id': '3', 'description': '角色扮演'}]","{'currency': 'HKD', 'initial': 3900, 'final': 3900, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 39.00'}"
326990,Deep Eclipse: New Space Odyssey,2014 年 10 月 28 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 700, 'final': 350, 'discount_percent': 50, 'initial_formatted': 'HK$ 7.00', 'final_formatted': 'HK$ 3.50'}"
327000,Infinite Game Works Episode 1,2015 年 10 月 26 日,False,game,"[{'id': '23', 'description': '独立'}, {'id': '28', 'description': '模拟'}, {'id': '70', 'description': '抢先体验'}]","{'currency': 'HKD', 'initial': 5200, 'final': 5200, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 52.00'}"
327010,Motorama,2014 年 11 月 21 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '9', 'description': '竞速'}]","{'currency': 'HKD', 'initial': 11900, 'final': 11900, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 119.00'}"
327030,Worms W.M.D,2016 年 8 月 23 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '2', 'description': '策略'}]","{'currency': 'HKD', 'initial': 19900, 'final': 19900, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 199.00'}"
327060,FEIST,2015 年 7 月 23 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '23', 'description': '独立'}]","{'currency': 'HKD', 'initial': 6600, 'final': 6600, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': 'HK$ 66.00'}"
327090,Out of Reach,2018 年 7 月 13 日,False,game,"[{'id': '1', 'description': '动作'}, {'id': '25', 'description': '冒险'}, {'id': '23', 'description': '独立'}, {'id': '29', 'description': '大型多人在线'}, {'id': '3', 'description': '角色扮演'}, {'id': '28', 'description': '模拟'}]","{'currency': 'HKD', 'initial': 9900, 'final': 990, 'discount_percent': 90, 'initial_formatted': 'HK$ 99.00', 'final_formatted': 'HK$ 9.90'}"
327140,Tilt Brush,"5 Apr, 2016",True,game,"[{'id': '37', 'description': 'Free To Play'}, {'id': '53', 'description': 'Design & Illustration'}]",
325870,Clash of Puppets,16 Ara 2014,False,game,"[{'id': '1', 'description': 'Aksiyon'}, {'id': '23', 'description': 'Bağımsız Yapımcı'}]","{'currency': 'USD', 'initial': 499, 'final': 499, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '$4.99 USD'}"
324770,eXperience 112,24 Eki 2014,False,game,"[{'id': '25', 'description': 'Macera'}]","{'currency': 'USD', 'initial': 999, 'final': 999, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '$9.99 USD'}"
324310,Bus Simulator 16,"2 Mar, 2016",False,game,"[{'id': '28', 'description': 'Simulation'}]","{'currency': 'KRW', 'initial': 1100000, 'final': 1100000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 11,000'}"
323380,The Magic Circle,"9 Jul, 2015",False,game,"[{'id': '1', 'description': 'Action'}, {'id': '25', 'description': 'Adventure'}, {'id': '23', 'description': 'Indie'}, {'id': '28', 'description': 'Simulation'}, {'id': '2', 'description': 'Strategy'}]","{'currency': 'KRW', 'initial': 2150000, 'final': 2150000, 'discount_percent': 0, 'initial_formatted': '', 'final_formatted': '₩ 21,500'}"
